Marybe SRL,,,,,,,,,,,,,,,,,,,,
Tucumán 20,,,,,,,,,,,,,,,,,,,,CTRL+R  Genera Revisar
290726 1017,,,,,,,,,,,,,,,,,,,,CTRL+N  Hoja Ofertas
,,,,,,,,,,,,,,,,,,,,CTRL+P  Copia Pedido
,, ,,,,,,,,,,,,,,,,,,
Codigo,Descripcion,Rubro,Proveedor,Publico,Oferta,,,,,,,,,,,,,,,
7509552920925,FRUCTIS SHAMPOO RIZOS PODEROSOS X200 ML,SHAMPOO-ACO-BC,LOREAL ARG.SA D.GARNIER,"5.490,00",,,,,,,,,,,,,,,,
7509552874099,FRUCTIS ACONDICIONADOR HAIR FOOD AGUACATE X300 ML,SHAMPOO-ACO-BC,LOREAL ARG.SA D.GARNIER,"11.190,00",,,,,,,,,,,,,,,,
7509552877106,FRUCTIS ACONDICIONADOR HAIR FOOD ALOE X300 ML,SHAMPOO-ACO-BC,LOREAL ARG.SA D.GARNIER,"11.190,00",,,,,,,,,,,,,,,,
7509552940435,FRUCTIS ACONDICIONADOR HAIR FOOD ANANA X300 ML,SHAMPOO-ACO-BC,LOREAL ARG.SA D.GARNIER,"11.190,00",,,,,,,,,,,,,,,,
7509552874174,FRUCTIS ACONDICIONADOR HAIR FOOD BANANA X300 ML,SHAMPOO-ACO-BC,LOREAL ARG.SA D.GARNIER,"11.190,00",,,,,,,,,,,,,,,,
7509552874129,FRUCTIS ACONDICIONADOR HAIR FOOD COCO X300 ML,SHAMPOO-ACO-BC,LOREAL ARG.SA D.GARNIER,"11.190,00",,,,,,,,,,,,,,,,
7509552874105,FRUCTIS SHAMPOO HAIR FOOD AGUACATE X300 ML,SHAMPOO-ACO-BC,LOREAL ARG.SA D.GARNIER,"10.300,00",,,,,,,,,,,,,,,,
7509552874051,FRUCTIS TRATAMIENTO HAIR FOOD ALOE X 350 ML,SHAMPOO-ACO-BC,LOREAL ARG.SA D.GARNIER,"13.990,00",,,,,,,,,,,,,,,,
7509552940442,FRUCTIS TRATAMIENTO HAIR FOOD ANANA X350 ML,SHAMPOO-ACO-BC,LOREAL ARG.SA D.GARNIER,"13.990,00",,,,,,,,,,,,,,,,
7509552874020,FRUCTIS TRATAMIENTO HAIR FOOD BANANA X350 ML,SHAMPOO-ACO-BC,LOREAL ARG.SA D.GARNIER,"13.990,00",,,,,,,,,,,,,,,,
7509552874044,FRUCTIS TRATAMIENTO HAIR FOOD COCO X350 ML,SHAMPOO-ACO-BC,LOREAL ARG.SA D.GARNIER,"13.990,00",,,,,,,,,,,,,,,,
7509552874006,FRUCTIS TRATAMIENTO HAIR FOOD SANDIA X 350 ML,SHAMPOO-ACO-BC,LOREAL ARG.SA D.GARNIER,"13.990,00",,,,,,,,,,,,,,,,
7509552962604,FRUCTIS CREMA PARA PEINAR COLAGENO JELLY X300 ML,SHAMPOO-ACO-BC,LOREAL ARG.SA D.GARNIER,"12.999,99",,,,,,,,,,,,,,,,
3600541744523,GARNIER AGUA MICELAR CON OLEO COCO X400 ML,MAQUILLAJE,LOREAL ARG.SA D.GARNIER,"21.990,00",,,,,,,,,,,,,,,,
3600542081160,GARNIER AGUA MICELAR SKIN ACTIVE X100 ML,CREMAS DE TRATAMIENTO,LOREAL ARG.SA D.GARNIER,"10.490,00",,,,,,,,,,,,,,,,
3600542326414,GARNIER AGUA MICELAR AGUA DE ROSAS X400 ML,CREMAS DE TRATAMIENTO,LOREAL ARG.SA D.GARNIER,"21.990,00",,,,,,,,,,,,,,,,
7509552842319,GARNIER AGUA MICELAR CON VITAMINA C X400 ML,CREMAS DE TRATAMIENTO,LOREAL ARG.SA D.GARNIER,"21.990,00",,,,,,,,,,,,,,,,
7509552455557,GARNIER AGUA MICELAR SKIN ACTIVE X400 ML,CREMAS DE TRATAMIENTO,LOREAL ARG.SA D.GARNIER,"21.990,00","14.293,50",,,,,,,,,,,,,,,
3600542630689,GARNIER CREMA DE LIMPIEZA ANTIMANCHAS CON VITAMINA C X250 ML,CREMAS DE TRATAMIENTO,LOREAL ARG.SA D.GARNIER,"22.990,00","14.943,50",,,,,,,,,,,,,,,
7509552928341,GARNIER GEL HIDRATANTE FACIAL MATIFICANTE X50 G,CREMAS DE TRATAMIENTO,LOREAL ARG.SA D.GARNIER,"23.990,00","15.593,50",,,,,,,,,,,,,,,
7908966527520,GARNIER HIDRATANTE TOQUE SECO SALICILICO X85 G,CREMAS DE TRATAMIENTO,LOREAL ARG.SA D.GARNIER,"20.000,02",,,,,,,,,,,,,,,,
